aircraft_model,registration,delivered,config,ife,wifi,power,J,F,PP,E+,Y,aircraft_image,aircraft_seatmap
Boeing 787-10 Dreamliner,N14011,2019,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N12012,2020,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N13013,2020,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N13014,2020,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N17015,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N14016,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N17017,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N13018,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N14019,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N12020,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
Boeing 787-10 Dreamliner,N12021,2022,44J/21PE/54E+/199Y,AVOD/PDE,Satl Ku,110/USB,44,NA,21,54,199,https://media.united.com/assets/m/4a29a23b8c38ff55/original/787-8-png-2x.png,https://media.united.com/assets/m/3ccf19b38c5430c2/original/787-10_SeatMap.png
